,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
35,frozenset({'Water Bottle - 30 oz.'}),frozenset({'Mountain Bottle Cage'}),0.14903830869496107,0.06437768240343347,0.053791130185979974,0.3609215017064846,5.606313993174061,0.044196389282870896,1.464017832073666,0.9655307543664834
0,frozenset({'AWC Logo Cap'}),"frozenset({'Long-Sleeve Logo Jersey, L'})",0.10751867747575902,0.051979017644253694,0.03725957717374027,0.34654050857480784,6.666930701663964,0.03167086194014097,1.4507723811434996,0.9524075396312565
6,"frozenset({'Sport-100 Helmet, Black'})",frozenset({'AWC Logo Cap'}),0.09559688443808616,0.10751867747575902,0.03140995072325545,0.32856667775191223,3.0559032669090476,0.021131500137669457,1.329218096498461,0.7438768170805572
8,"frozenset({'Sport-100 Helmet, Blue'})",frozenset({'AWC Logo Cap'}),0.09823557463042441,0.10751867747575902,0.03214115402956605,0.32718446601941753,3.0430477169251264,0.02157899496423159,1.3264873913419455,0.7445204809496386
39,frozenset({'Water Bottle - 30 oz.'}),frozenset({'Road Bottle Cage'}),0.14903830869496107,0.054426959147989194,0.04835479256080114,0.32444539249146753,5.961115549543873,0.04024309062197509,1.399698899751887,0.9780066159850681
10,"frozenset({'Sport-100 Helmet, Red'})",frozenset({'AWC Logo Cap'}),0.09801303449372119,0.10751867747575902,0.030360832935940232,0.30976321764515086,2.8810177442425253,0.01982260109178938,1.2930074799540576,0.7238468647283695
15,frozenset({'Mountain Tire Tube'}),frozenset({'HL Mountain Tire'}),0.09839453187092673,0.04438086154824352,0.030424415832141154,0.30920840064620353,6.967156334044651,0.02605758173607332,1.3833682102470468,0.9499381367785142
12,frozenset({'AWC Logo Cap'}),frozenset({'Water Bottle - 30 oz.'}),0.10751867747575902,0.14903830869496107,0.03239548561436974,0.30130100532229454,2.021634625088049,0.016371083770263608,1.2179231654649352,0.5662312056394959
9,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Blue'})",0.10751867747575902,0.09823557463042441,0.03214115402956605,0.29893554109994086,3.0430477169251264,0.02157899496423159,1.2862789061998754,0.7522645760031524
20,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Long-Sleeve Logo Jersey, L'})",0.09823557463042441,0.051979017644253694,0.02877126053091718,0.2928802588996764,5.634586265253407,0.02366507186390895,1.340679558571742,0.9121281090130336
18,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Long-Sleeve Logo Jersey, L'})",0.09559688443808616,0.051979017644253694,0.027976474328405658,0.2926504822081809,5.630165698995921,0.023007442185462697,1.3402440498089934,0.9093128051820227
7,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Black'})",0.10751867747575902,0.09559688443808616,0.03140995072325545,0.2921348314606742,3.055903266909048,0.021131500137669457,1.2776488457938149,0.75381354655034
11,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Red'})",0.10751867747575902,0.09801303449372119,0.030360832935940232,0.2823772915434654,2.881017744242525,0.01982260109178938,1.2569097310845634,0.731556415277074
41,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Blue'})",0.09559688443808616,0.09823557463042441,0.02695914798919091,0.2820086464915198,2.870738503362704,0.01756813311353724,1.255954435889909,0.7205388481068403
40,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Black'})",0.09823557463042441,0.09559688443808616,0.02695914798919091,0.2744336569579288,2.8707385033627038,0.01756813311353724,1.2464788702436727,0.7226472466399929
63,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.09559688443808616,0.03725957717374027,0.026037195994277538,0.2723644828732956,7.3099187788221105,0.022475296500987535,1.3231080673850837,0.9544411773390963
22,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Long-Sleeve Logo Jersey, L'})",0.09801303449372119,0.051979017644253694,0.026577650611985377,0.27116445021083363,5.2168059824964965,0.021483029362669395,1.3007337287951786,0.8961457974268046
69,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.09823557463042441,0.03725957717374027,0.02638690192338261,0.26860841423948223,7.209110639848902,0.02272668594923359,1.3163132329792666,0.9551126770434462
136,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, L'})",0.09559688443808616,0.02877126053091718,0.02565569861707201,0.26837379447954773,9.327842768347153,0.022905255748959852,1.3274930998106964,0.9871638663661466
100,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})",0.09559688443808616,0.03214115402956605,0.025560324272770624,0.26737612238111075,8.318809030166012,0.022487730085299473,1.3210855877590082,0.972785774096335
43,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Red'})",0.09559688443808616,0.09801303449372119,0.025178826895565092,0.2633854339873628,2.687249051596658,0.015809086163642676,1.2245032980936255,0.6942393475673495
135,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.09823557463042441,0.027976474328405658,0.02565569861707201,0.2611650485436893,9.335166593115623,0.022907413585287764,1.3156165984779793,0.9901457173056749
99,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap'})",0.09823557463042441,0.03140995072325545,0.025560324272770624,0.26019417475728157,8.2838135293424,0.02247474971435831,1.3092490167389066,0.9750691281824616
227,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.09559688443808616,0.02638690192338261,0.024829120966460023,0.25972730295976054,9.84303893325213,0.022306615352611303,1.3152087088573172,0.9933682715476827
47,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Blue'})",0.09801303449372119,0.09823557463042441,0.025210618343665555,0.2572169964320467,2.618369133582534,0.015582251578903245,1.2140348137180794,0.6852459105286298
42,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Black'})",0.09801303449372119,0.09559688443808616,0.025178826895565092,0.25689263704184234,2.687249051596658,0.015809086163642676,1.2170557858041817,0.6960990046382335
46,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Red'})",0.09823557463042441,0.09801303449372119,0.025210618343665555,0.25663430420711975,2.618369133582534,0.015582251578903245,1.2133825526401398,0.6854150175751202
173,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red'})",0.09559688443808616,0.025210618343665555,0.024320457796852647,0.25440638510143,10.091239398947641,0.021910401228440554,1.307400388332113,0.9961311821316452
142,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L'})",0.09559688443808616,0.026577650611985377,0.024256874900651725,0.2537412703691387,9.547167056771839,0.02171613430646193,1.3044032997369697,0.9898869999130189
37,frozenset({'Mountain Tire Tube'}),frozenset({'Patch Kit/8 Patches'}),0.09839453187092673,0.10662851692894611,0.024956286758861867,0.25363489499192243,2.37867788371226,0.014464623751547029,1.1969630909545073,0.6428514638901117
226,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.09823557463042441,0.026037195994277538,0.024829120966460023,0.25275080906148867,9.70729755681212,0.022271342056197185,1.303397602588862,0.9946996047725225
106,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap'})",0.09559688443808616,0.030360832935940232,0.02406612621204896,0.2517459261722647,8.291799065705327,0.02116372517442784,1.2958688779385013,0.9723528098452686
33,frozenset({'Mountain Tire Tube'}),frozenset({'ML Mountain Tire'}),0.09839453187092673,0.03690987124463519,0.024670163725957716,0.2507269789983845,6.792951872863208,0.021038434223425658,1.2853660838714334,0.9458556137583064
172,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black'})",0.09801303449372119,0.02695914798919091,0.024320457796852647,0.248134933506325,9.204108883775298,0.021678109895066744,1.2941695197365506,0.988210368502869
148,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, L'})",0.09801303449372119,0.02877126053091718,0.024320457796852647,0.248134933506325,8.624402578388347,0.021500499246008022,1.2917593631506394,0.9801138745831526
171,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black'})",0.09823557463042441,0.025178826895565092,0.024320457796852647,0.24757281553398058,9.832579435127979,0.021847001268246825,1.2955687849000876,0.9961551622235356
147,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L'})",0.09823557463042441,0.026577650611985377,0.024320457796852647,0.24757281553398058,9.315075254331768,0.02170958701665761,1.2937097030576195,0.98988950066189
141,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.09801303449372119,0.027976474328405658,0.024256874900651725,0.2474862147259163,8.846226004776929,0.021514815757288995,1.291701952433416,0.9833373183351908
75,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.09801303449372119,0.03725957717374027,0.024225083452551265,0.247161855335712,6.633512081557014,0.020573159229799992,1.2788146159299263,0.9415327780559223
354,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L'})",0.09559688443808616,0.024320457796852647,0.023557463042441582,0.24642500831393413,10.132416518319998,0.021232503048954507,1.2947345028265065,0.9965764653912187
105,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap'})",0.09801303449372119,0.03140995072325545,0.02406612621204896,0.24554005838469023,7.817269773775739,0.02098754162836444,1.2838190549957882,0.9668411336758048
70,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, L'})",0.10751867747575902,0.02877126053091718,0.02638690192338261,0.24541691306918983,8.529932597338528,0.02329345404178789,1.287106425111457,0.9891140095594146
241,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.09559688443808616,0.024225083452551265,0.023430297250039738,0.2450947788493515,10.117396678092323,0.021114454746723202,1.2925793718317966,0.9964144629902943
112,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap'})",0.09801303449372119,0.03214115402956605,0.024002543315848036,0.24489133960428155,7.619245387984843,0.020852291277280173,1.2817477758276838,0.9631551674395893
111,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap'})",0.09823557463042441,0.030360832935940232,0.024002543315848036,0.24433656957928804,8.047755807451837,0.02102002944612763,1.283162752131882,0.9711424979249915
298,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'AWC Logo Cap'})",0.09559688443808616,0.024002543315848036,0.023334922905738357,0.24409710675091453,10.169635089867572,0.021040354546153075,1.291167774856685,0.9969758388937758
64,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.10751867747575902,0.027976474328405658,0.026037195994277538,0.24216439976345355,8.6560013574539,0.023029202474052837,1.2826311212724666,0.9910271437361523
353,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.09801303449372119,0.02565569861707201,0.023557463042441582,0.2403503081414207,9.368301044099614,0.02104287016892599,1.282623177268816,0.9903214722161499
352,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.09823557463042441,0.024256874900651725,0.023557463042441582,0.23980582524271846,9.886097290969474,0.02117457499783774,1.2835445962354133,0.9967657010157498
240,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.09801303449372119,0.026037195994277538,0.023430297250039738,0.2390528705806033,9.181206403068225,0.020878312660932836,1.2799349210356532,0.9879098987458923
24,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Long-Sleeve Logo Jersey, M'})",0.09559688443808616,0.03872198378636147,0.02279446828803052,0.23844363152643833,6.157836149149522,0.019092767278792278,1.2622545828621883,0.9261415381393224
255,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.09801303449372119,0.02638690192338261,0.023366714353838816,0.2384041518001946,9.034942885391713,0.02078045402543988,1.278385511656819,0.9859550615678389
399,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.09559688443808616,0.023366714353838816,0.02276267683993006,0.23811107416029265,10.190182092125177,0.02052889174814836,1.2818578306145816,0.9971950684498934
297,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black', 'AWC Logo Cap'})",0.09801303449372119,0.025560324272770624,0.023334922905738357,0.23807979240999028,9.314427699323687,0.02082967796112059,1.2789261474104077,0.9896369986758254
254,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.09823557463042441,0.024225083452551265,0.023366714353838816,0.23786407766990292,9.818916749483984,0.02098694936040746,1.2803161325399646,0.9959982300693943
101,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black'})",0.10751867747575902,0.02695914798919091,0.025560324272770624,0.2377291543465405,8.818125648550037,0.02266171233509955,1.2765027779288427,0.9934070253583718
296,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'AWC Logo Cap'})",0.09823557463042441,0.02406612621204896,0.023334922905738357,0.23754045307443367,9.870323581844533,0.020970773168169407,1.2799811842125504,0.9965864405753915
44,"frozenset({'Sport-100 Helmet, Black'})",frozenset({'Water Bottle - 30 oz.'}),0.09559688443808616,0.14903830869496107,0.022699093943729137,0.2374459594280013,1.5931874261535368,0.008451495970569132,1.115936243242151,0.4116830787433083
26,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Long-Sleeve Logo Jersey, M'})",0.09823557463042441,0.03872198378636147,0.02317596566523605,0.23592233009708738,6.0927232292314315,0.019372089337152853,1.2580893986023478,0.9269269857436024
36,frozenset({'Patch Kit/8 Patches'}),frozenset({'Mountain Tire Tube'}),0.10662851692894611,0.09839453187092673,0.024956286758861867,0.23404889683959454,2.3786778837122604,0.014464623751547029,1.177105776607595,0.6487764675962979
398,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.09801303449372119,0.024829120966460023,0.02276267683993006,0.23224132338631204,9.353586206295065,0.020329099350195636,1.2701528601860599,0.9901352994178697
395,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L'})",0.09823557463042441,0.023430297250039738,0.02276267683993006,0.23171521035598705,9.889554873470248,0.02046098812581075,1.2711037832760645,0.9968049183282174
228,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.10751867747575902,0.02565569861707201,0.024829120966460023,0.2309284447072738,9.001058523255635,0.02207065418143578,1.266909814408713,0.9959894208500584
28,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Long-Sleeve Logo Jersey, M'})",0.09801303449372119,0.03872198378636147,0.022603719599427755,0.23061952643529032,5.955777671610884,0.018808460466909795,1.2494182647498515,0.9225142337396887
48,"frozenset({'Sport-100 Helmet, Blue'})",frozenset({'Water Bottle - 30 oz.'}),0.09823557463042441,0.14903830869496107,0.02241297091082499,0.22815533980582525,1.5308503015341792,0.00777210701422891,1.1025038264706795,0.38454418278444746
50,"frozenset({'Sport-100 Helmet, Red'})",frozenset({'Water Bottle - 30 oz.'}),0.09801303449372119,0.14903830869496107,0.022285805118423145,0.22737593253324684,1.525620724793788,0.0076781082274180595,1.1013916432801996,0.38196682027427337
76,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L'})",0.10751867747575902,0.026577650611985377,0.024225083452551265,0.22531046717918393,8.477441082680897,0.0213674896083378,1.2565322082558266,0.9883006555929876
107,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black'})",0.10751867747575902,0.025178826895565092,0.02406612621204896,0.2238320520402129,8.889693430460728,0.02135893204384673,1.2559410314054091,0.9944299775905063
113,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red'})",0.10751867747575902,0.025210618343665555,0.024002543315848036,0.2232406859846245,8.855026201319498,0.021291930973191004,1.254943924157489,0.9939365273554778
81,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.09559688443808616,0.023557463042441582,0.020950564298203782,0.21915530428999,9.303009576844312,0.01869854422608101,1.2504951910695818,0.9868474449988136
2,frozenset({'AWC Logo Cap'}),"frozenset({'Long-Sleeve Logo Jersey, M'})",0.10751867747575902,0.03872198378636147,0.023557463042441582,0.2191011235955056,5.658313499750927,0.019394126556494213,1.2309891142879688,0.9224494381406718
242,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.10751867747575902,0.024256874900651725,0.023430297250039738,0.2179183914843288,8.983778511323148,0.020822230141026733,1.2476231565542517,0.9957499832888679
13,frozenset({'Water Bottle - 30 oz.'}),frozenset({'AWC Logo Cap'}),0.14903830869496107,0.10751867747575902,0.03239548561436974,0.21736348122866894,2.021634625088049,0.016371083770263608,1.1403522594695126,0.593858431498396
256,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L'})",0.10751867747575902,0.024320457796852647,0.023366714353838816,0.21732702542874038,8.935975927922913,0.02075181089591621,1.2465992488594804,0.9950827907125519
117,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.09559688443808616,0.021363853123509777,0.020759815609601016,0.21715996009311606,10.164831167751435,0.018717497811400606,1.2501099803133415,0.9969244548393931
160,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M'})",0.09559688443808616,0.022603719599427755,0.020759815609601016,0.21715996009311606,9.607266588929628,0.01859897043918362,1.2485261746663214,0.9906114937202527
299,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black'})",0.10751867747575902,0.024320457796852647,0.023334922905738357,0.21703134240094618,8.923818137544787,0.02072001944781575,1.2461284787503946,0.994911961234582
154,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, M'})",0.09559688443808616,0.02317596566523605,0.020728024161500557,0.2168274027269704,9.355700895441501,0.018512474050059933,1.2472653381081253,0.9875168319163325
87,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.09823557463042441,0.023557463042441582,0.020918772850103323,0.21294498381877025,9.039385244290713,0.018604591931294087,1.2406280588811085,0.9862586978151184
93,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.09801303449372119,0.023557463042441582,0.02079160705770148,0.21213104119364257,9.004833874151183,0.01848266861993809,1.2393463735859007,0.9855447676155715
159,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.09801303449372119,0.02279446828803052,0.020759815609601016,0.2118066818034382,9.29202116614665,0.018525660603020248,1.2398043844724287,0.9893499814000346
397,frozenset({'AWC Logo Cap'}),"frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L'})",0.10751867747575902,0.023557463042441582,0.02276267683993006,0.2117090479006505,8.986920515134901,0.020229809568922667,1.23868291822598,0.9957935884237962
184,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.09559688443808616,0.020728024161500557,0.02021936099189318,0.21150648486863985,10.203890309115133,0.018237826461496354,1.241953113178561,0.9973408394705379
166,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, M'})",0.09801303449372119,0.02317596566523605,0.020728024161500557,0.21148232241323386,9.125070578200647,0.01845647743932848,1.2388105708984274,0.9871670440657384
129,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.09801303449372119,0.021363853123509777,0.020696232713400094,0.2111579630230295,9.883889474537787,0.018602296640286738,1.2405983720477876,0.9964947267410396
165,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M'})",0.09823557463042441,0.022603719599427755,0.020728024161500557,0.2110032362459547,9.33489000860268,0.018507534777865785,1.2387836367669272,0.9901421976232266
153,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.09823557463042441,0.02279446828803052,0.020728024161500557,0.2110032362459547,9.256773774221067,0.018488796470830893,1.238541875713694,0.9891397092459276
311,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.09559688443808616,0.020696232713400094,0.02015577809569226,0.21084137013634852,10.187427492532784,0.01817728272868561,1.2409466617070402,0.9971657291359872
123,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.09823557463042441,0.021363853123509777,0.020696232713400094,0.21067961165048543,9.861498786407767,0.018597542325492124,1.239846532943155,0.9964859009569949
325,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.09559688443808616,0.020696232713400094,0.020123986647591796,0.21050881277020284,10.171358994910493,0.01814549128058515,1.2404239377551836,0.9969942664157501
283,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Red', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.09559688443808616,0.02079160705770148,0.020123986647591796,0.21050881277020284,10.124701384842094,0.018136373790414613,1.2403031329307042,0.9964933108183752
269,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Blue', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.09559688443808616,0.020918772850103323,0.020092195199491337,0.21017625540405718,10.0472554919979,0.018092425688753435,1.2396198947535744,0.9956515151784823
368,"frozenset({'Sport-100 Helmet, Black'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, M'})",0.09559688443808616,0.020728024161500557,0.020060403751390878,0.20984369803791156,10.123671045678693,0.01807886922099405,1.239339575482478,0.9964821961141546
324,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.09801303449372119,0.020759815609601016,0.020123986647591796,0.20531949399935126,9.890236881699225,0.01808925412416468,1.2322438728471836,0.9965667149754259
282,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.09801303449372119,0.020950564298203782,0.020123986647591796,0.20531949399935126,9.800189201440963,0.018070558266369025,1.2320038409259746,0.9955367294680536
310,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.09823557463042441,0.020759815609601016,0.02015577809569226,0.2051779935275081,9.883420806137469,0.01811642568006145,1.2320244990905265,0.9967353243906468
339,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.09801303449372119,0.020696232713400094,0.020060403751390878,0.2046707752189426,9.889276857929094,0.018031903180562314,1.2313187253444484,0.996555832930974
212,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'AWC Logo Cap', 'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.09801303449372119,0.020728024161500557,0.020060403751390878,0.2046707752189426,9.874109255386257,0.018028787204263038,1.2312787526550137,0.9963836245775227
367,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M'})",0.09801303449372119,0.020728024161500557,0.020060403751390878,0.2046707752189426,9.874109255386257,0.018028787204263038,1.2312787526550137,0.9963836245775227
268,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M'})",0.09823557463042441,0.020950564298203782,0.020092195199491337,0.2045307443365696,9.762541066929888,0.018034104476825633,1.2307822442304925,0.9953460428813367
30,"frozenset({'Sport-100 Helmet, Red'})","frozenset({'Long-Sleeve Logo Jersey, XL'})",0.09801303449372119,0.03420759815609601,0.020028612303290415,0.20434641582873825,5.973714228525058,0.016675821805269622,1.2138352934711603,0.9230731617803378
338,"frozenset({'Sport-100 Helmet, Blue'})","frozenset({'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L', 'Long-Sleeve Logo Jersey, M'})",0.09823557463042441,0.020696232713400094,0.020060403751390878,0.20420711974110034,9.866873965370678,0.018027297438105033,1.2306013179811282,0.9965471610037034
